-10,555953	-7,070813	-2,676090
-9,876159	-7,472944	-2,551620
-6,975067	-5,586756	-2,293107
-7,281453	-6,132506	-2,417577
-7,549541	-6,075058	-1,670761
-7,884651	-5,826120	-1,996296
-8,076141	-6,189953	-2,101616
-8,487848	-5,625054	-2,877155
-8,765511	-6,448466	-3,690993
-8,497422	-7,109111	-4,351638
-8,372953	-6,860173	-4,361212
-8,535721	-6,946343	-4,227169
-8,468699	-6,975067	-4,495256
-8,229335	-6,304848	-5,002708
-7,846352	-5,979313	-5,548458
-7,760181	-5,730374	-5,462287
-7,578265	-5,127177	-5,318668
-7,367624	-5,088879	-5,088879
-7,463370	-4,619725	-5,567607
-7,434646	-4,447383	-5,950589
-7,233581	-4,351638	-5,663352
-7,042089	-3,566524	-5,050581
-6,678256	-3,413331	-3,863335
-6,381444	-3,288862	-2,226085
-6,161230	-2,331405	-0,445217
-5,845269	-1,613313	0,588835
-5,663352	-1,029265	0,521814
-5,529309	-0,751603	1,594164
-5,376116	-0,282450	3,729291
-5,299519	0,809050	4,868664
-5,108028	0,952669	6,304848
-5,261221	0,856923	8,631466
-5,280370	1,881401	9,742115
-5,127177	2,101616	9,914457
-5,232497	2,465449	10,067650
-5,586756	4,370787	11,130426
-5,979313	4,361212	11,925115
-7,875076	1,804805	11,293194
-10,019777	-0,023936	10,402760
-11,379365	-0,837774	10,096374
-13,198531	-0,943094	10,268716
-14,395351	0,138831	10,632549
-13,840027	1,220756	9,933606
-13,610238	1,948423	8,870831
-13,734707	3,193116	8,861256
-12,987891	3,355883	8,794233
-12,231501	2,570770	8,698488
-11,781497	2,235660	7,721883
-11,293194	2,015445	6,467616
-10,402760	0,990967	5,433563
-10,172971	-0,311173	5,002708
-9,713391	-0,598410	4,447383
-8,047418	-0,837774	4,198445
-6,649532	-1,239906	1,843103
-4,964410	-2,848432	-0,856923
-2,714388	-3,509076	-1,086713
-0,703730	-2,494173	-0,914371
1,086713	-2,245234	-1,594164
2,819708	-1,804805	-2,781410
4,753769	-3,968655	-4,380362
7,166558	-11,522984	-4,811217
6,343146	-14,079391	-3,087796
0,282450	-5,960164	-2,838857
-6,237826	0,598410	-3,576098
-8,506997	0,416493	-5,069730
-7,252729	-3,968655	-6,553787
-6,582510	-6,879322	-5,471861
-6,400594	-6,601659	-3,997379
-5,481436	-5,921865	-3,518651
-4,322914	-5,356966	-3,518651
-2,685664	-3,959081	-3,614397
-1,440971	-3,470778	-3,576098
-1,536717	-4,275041	-2,800559
-2,034594	-3,652695	-1,613313
-1,622888	-2,992050	-0,473941
-1,335651	-2,733537	-0,512239
-3,442055	-3,298436	-0,866498
-5,759098	-3,576098	-1,881401
-6,639958	-3,394182	-1,383524
-6,352721	-2,455875	1,125011
-5,739949	-0,952669	2,877155
-6,132506	-1,115436	2,800559
-7,875076	-1,153735	1,297353
-9,713391	-1,048414	0,531388
-9,234664	-1,890976	1,642037
-8,066567	-2,360129	2,589919
-8,526146	-4,006954	2,915454
-10,699572	-2,589919	2,934603
-12,336822	1,613313	2,963326
-11,503835	1,670761	2,302682
-10,402760	-3,499502	2,360129
-11,618729	-7,769756	3,059072
-13,543216	-5,730374	3,710142
-13,409172	-1,536717	3,442055
-12,193203	-2,360129	2,350555
-11,676176	-4,006954	1,517568
-11,647452	-5,912291	1,948423
-11,140001	-7,568690	2,388853
-10,986808	-6,611234	2,139914
-11,226172	-4,916537	1,469695
-10,900637	-4,514405	1,029265
-10,354887	-3,710142	0,636708
-10,182545	-3,059072	-0,339897
-10,105948	-4,265467	-0,866498
-9,818711	-5,510159	-1,268629
-9,521900	-4,409085	-0,943094
-9,445304	-3,221840	-0,138831
-9,138918	-3,920783	-0,483515
-9,052747	-4,495256	-1,488844
-8,889979	-4,552703	-2,120765
-8,755936	-4,897388	-2,254809
-8,688913	-4,782493	-1,622888
-8,641041	-3,700568	-0,636708
-8,372953	-3,901634	-0,617559
-8,277207	-4,696322	-1,172884
-8,334655	-4,533555	-1,594164
-8,363379	-4,610151	-1,900550
-8,258059	-5,031432	-1,661186
-8,200611	-4,543129	-1,048414
-8,095291	-3,614397	-0,607985
-7,894225	-3,872910	-0,761178
-7,999545	-4,830366	-1,297353
-8,076141	-4,734620	-1,871827
-8,037844	-4,533555	-1,756932
-8,009120	-4,409085	-1,326077
-8,009120	-4,083550	-0,876072
-8,028269	-3,825037	-0,885647
-8,028269	-4,198445	-1,316502
-8,037844	-4,466532	-1,642037
-8,037844	-4,782493	-1,862252
-8,095291	-4,782493	-1,680335
-8,143164	-4,284616	-1,402673
-8,143164	-4,054826	-1,326077
-8,085716	-4,523980	-1,498419
-8,104865	-4,571853	-1,555866
-8,076141	-4,543129	-1,594164
-8,047418	-4,763344	-1,661186
-8,028269	-4,725046	-1,756932
-7,951673	-4,696322	-1,651612
-7,932523	-4,409085	-1,335651
-8,066567	-4,495256	-1,450546
-8,076141	-4,677173	-1,632463
-8,095291	-4,677173	-1,546291
-8,162313	-4,763344	-1,488844
-8,181462	-4,591002	-1,555866
-8,114440	-4,437809	-1,555866
-8,066567	-4,380362	-1,498419
-8,018694	-4,591002	-1,268629
-7,932523	-4,581427	-1,259055
-7,884651	-4,811217	-1,373949
-7,836778	-4,811217	-1,373949
-7,942098	-4,552703	-1,316502
-8,018694	-4,399510	-1,373949
-7,999545	-4,389936	-1,546291
-7,913374	-4,514405	-1,584590
-7,903800	-4,782493	-1,335651
-7,836778	-4,677173	-1,230331
-7,894225	-4,772918	-1,306927
-7,942098	-4,744195	-1,345226
-8,037844	-4,600576	-1,431397
-8,143164	-4,514405	-1,546291
-8,066567	-4,523980	-1,546291
-7,980396	-4,485682	-1,450546
-7,894225	-4,734620	-1,373949
-7,846352	-4,725046	-1,297353
-7,913374	-4,581427	-1,326077
-7,989971	-4,686748	-1,565441
-7,970821	-4,648449	-1,670761
-7,970821	-4,466532	-1,613313
-7,922949	-4,514405	-1,469695
-7,855927	-4,648449	-1,335651
-7,827203	-4,629300	-1,326077
-7,865501	-4,658024	-1,335651
-7,951673	-4,677173	-1,555866
-7,999545	-4,677173	-1,728208
