-0,066934	-0,017999	0,014796
1,643462	-1,788984	11,434091
1,400951	-1,393846	9,220063
1,150449	-1,132313	7,416273
0,922275	-0,909683	6,054637
0,705264	-0,765088	4,956722
0,548892	-0,628355	4,078379
0,406545	-0,515135	3,382417
0,271610	-0,477232	2,821815
0,145462	-0,423924	2,376202
0,022510	-0,345841	1,929697
-0,113194	-0,311146	1,502571
-0,206424	-0,249881	1,172369
-0,268569	-0,168301	0,855535
-0,311584	-0,148996	0,583866
-0,324926	-0,128779	0,383780
-0,288677	-0,058969	0,171038
-0,206991	-0,022273	-0,000120
-0,178044	-0,000582	-0,176317
-0,173087	0,046458	-0,290443
-0,101116	0,090792	-0,325251
-0,055039	0,131057	-0,279353
0,011523	0,144115	-0,229232
0,055178	0,099008	-0,192004
0,106398	0,024617	-0,158388
0,161730	-0,017648	-0,225355
0,160036	0,002154	-0,287548
0,092592	0,051528	-0,336337
0,107594	0,104430	-0,384951
0,097562	0,118969	-0,396071
0,073264	0,130612	-0,483483
0,114153	0,082468	-0,518000
0,148781	0,013301	-0,473775
0,184150	-0,032462	-0,450846
0,220110	-0,025970	-0,439204
0,302492	-0,023644	-0,258468
0,271681	-0,016047	-0,071740
0,233629	-0,047310	0,133184
0,203187	-0,078070	0,358415
0,210426	-0,096929	0,491675
0,187506	-0,092863	0,629888
0,183513	-0,009178	0,728971
0,160226	0,047248	0,842711
0,071674	0,112505	0,876232
-0,002036	0,186720	0,950949
-0,073455	0,302611	0,987724
-0,076964	0,325402	1,069818
-0,068273	0,278522	1,150826
-0,073771	0,248672	1,225202
-0,040816	0,161585	1,200425
-0,011584	0,112996	1,148047
-0,023635	0,101883	1,084125
-0,004540	0,093006	0,902724
0,004022	0,162503	0,597679
0,036738	0,248765	0,362274
0,088765	0,289990	0,199793
0,152421	0,343076	0,152168
0,251221	0,350120	0,283587
0,339844	0,233172	0,510342
0,405945	0,118544	0,852633
0,444470	-0,052650	1,088161
0,386216	-0,127362	1,229660
0,236195	-0,102841	1,283484
0,034769	-0,067905	1,208745
-0,150310	-0,000699	1,008183
-0,267734	0,068398	0,715567
-0,328152	0,114094	0,429752
-0,284555	0,118093	0,170462
-0,144319	0,067656	0,018583
0,009045	0,027306	-0,179543
0,076181	0,009393	-0,359113
0,139485	-0,008758	-0,461595
0,121158	0,008314	-0,575171
0,128531	0,015269	-0,707220
0,156450	-0,021305	-0,813824
0,189332	-0,040982	-0,951767
0,214674	-0,075889	-1,157898
0,287620	-0,083697	-1,307470
0,323944	-0,081313	-1,362017
0,395141	-0,072716	-1,397975
0,434863	-0,060090	-1,488046
0,451321	-0,069141	-1,538080
0,478854	-0,062014	-1,623116
0,425222	-0,041945	-1,603986
0,337309	-0,014403	-1,609763
0,294749	0,018165	-1,601922
0,271224	0,008782	-1,593745
0,236132	0,003193	-1,509627
0,236794	-0,019467	-1,435632
0,184649	-0,018455	-1,418574
0,078762	-0,001348	-1,287129
-0,027969	0,019026	-1,155155
-0,072168	0,058324	-1,017984
-0,073067	0,072514	-0,897700
-0,029718	0,027359	-0,946090
-0,004622	0,005615	-1,015441
0,025038	0,019812	-1,032629
0,005662	0,065654	-1,024333
0,035170	0,101364	-0,987069
0,095177	0,140466	-0,931391
0,144135	0,136311	-0,913667
0,180432	0,113833	-0,845851
0,149130	0,063295	-0,745638
0,113567	0,021913	-0,705678
0,054452	0,006031	-0,687125
-0,028265	0,057498	-0,642596
-0,034099	0,047915	-0,584950
-0,088571	-0,005723	-0,556071
-0,086176	-0,047670	-0,508052
-0,132149	-0,063991	-0,535739
-0,146906	-0,094296	-0,487002
-0,238192	-0,101291	-0,403017
-0,336123	-0,067630	-0,370290
-0,399135	-0,078042	-0,462870
-0,390182	-0,108405	-0,491927
-0,344702	-0,108746	-0,543895
-0,312163	-0,116684	-0,606540
-0,275585	-0,156555	-0,627920
-0,214718	-0,181750	-0,675676
-0,244565	-0,177004	-0,634400
-0,262681	-0,178957	-0,494117
-0,322193	-0,180507	-0,415399
-0,325748	-0,196127	-0,409895
-0,297952	-0,192338	-0,418895
-0,338923	-0,198878	-0,527608
-0,290291	-0,167721	-0,633732
-0,235102	-0,191635	-0,715763
-0,257039	-0,201197	-0,875235
-0,221903	-0,184895	-0,878313
-0,181355	-0,145047	-0,892274
-0,159452	-0,094969	-0,842152
-0,215672	-0,075011	-0,915055
-0,246280	-0,025536	-1,017432
-0,177871	0,015960	-1,106035
-0,136548	-0,006385	-1,120424
-0,095835	-0,030010	-1,050526
-0,032613	-0,053696	-0,982157
0,001681	-0,069763	-1,005989
-0,045579	-0,075928	-0,957062
-0,093922	-0,056909	-0,837476
-0,155582	-0,012971	-0,737022
-0,240347	0,029845	-0,754339
-0,285173	0,056444	-0,839055
-0,285597	0,076759	-0,933658
-0,210277	0,040338	-1,040933
-0,103109	-0,009868	-1,012788
-0,098759	-0,017477	-0,989320
-0,134562	0,029121	-0,930311
-0,220650	0,052984	-0,837144
-0,304852	0,049089	-0,663978
-0,373167	0,061293	-0,484246
-0,374193	0,123741	-0,374946
-0,297438	0,074090	-0,269317
-0,330846	0,026704	-0,237475
-0,447587	0,052015	-0,338429
-0,493104	0,075132	-0,379911
-0,468225	0,093626	-0,314463
-0,323824	0,074901	-0,187410
-0,161378	-0,034892	0,071300
-0,214332	0,047746	-0,096195
-0,166681	0,103309	-0,223477
-0,050984	0,045306	-0,117490
-0,043656	0,048696	-0,087290
-0,092395	0,027458	-0,138790
-0,162014	-0,010590	-0,121554
-0,190903	-0,010388	-0,054152
-0,241785	-0,021714	0,075428
-0,271004	0,000817	0,205911
-0,272345	0,031306	0,285396
-0,254277	0,049934	0,254171
-0,235978	0,115606	0,180351
-0,252943	0,135588	0,092572
-0,217686	0,091234	0,030966
-0,131046	0,056703	-0,057588
-0,044510	0,080800	-0,148548
0,119544	0,078995	-0,234720
0,275676	-0,039270	0,049736
0,230112	0,073931	-0,096210
0,095027	0,154909	-0,460037
0,118160	0,068385	-0,561486
0,190304	-0,019035	-0,520051
-0,281595	-2,904547	-13,283436
-1,574641	-1,309453	-9,127029
-1,786446	4,271396	29,714661
-0,082648	2,634683	23,920166
2,242842	-1,033440	-5,709936
-0,494582	-3,030378	-27,147184
-1,740245	0,475551	7,253053
0,157328	0,761606	-0,016430
-0,138457	0,922444	-3,480905
-0,300390	0,164298	0,919585
0,283541	-0,346442	-1,063819
0,062111	0,125080	0,359455
-0,081512	0,495584	-0,183615
0,391602	0,649287	-0,046330
0,737537	0,634359	0,438900
0,791140	0,549626	0,552231
0,839773	0,546964	0,377625
0,888261	0,629099	0,276245
0,887769	0,605757	0,397205
0,736082	0,581322	0,297659
0,539061	0,500495	0,357829
0,310582	0,514360	0,181881
0,177592	0,499599	0,031540
0,098030	0,429366	0,032886
-0,014471	0,338707	-0,032102
-0,070952	0,306391	-0,128160
-0,045275	0,252779	-0,169556
-0,030470	0,179237	-0,152894
-0,078014	0,151056	-0,173072
-0,105502	0,120844	-0,190166
-0,039394	0,056453	-0,185654
-0,072690	0,096872	-0,305579
-0,033250	0,013337	-0,229143
-0,017982	-0,017101	-0,231203
-0,090044	-0,003146	-0,201234
-0,146743	0,001304	-0,189723
-0,157616	0,016376	-0,166146
-0,165351	-0,038621	-0,125251
-0,151433	-0,028980	-0,119353
-0,138383	-0,048086	-0,100268
-0,131776	-0,071978	-0,029458
-0,139905	-0,047060	0,005157
-0,165550	-0,051051	0,035729
-0,156378	-0,055208	0,051569
-0,086797	-0,083425	0,042208
-0,045499	-0,104093	0,015578
-0,093858	-0,089024	0,022032
-0,111475	-0,112393	-0,035048
-0,127486	-0,069809	0,031349
-0,110619	-0,075001	-0,009406
-0,070295	-0,102139	0,006844
-0,035166	-0,103733	-0,005060
-0,006112	-0,078201	-0,007881
0,030548	-0,100867	-0,025457
0,007202	-0,124749	-0,056755
-0,039246	-0,095001	-0,035833
-0,087903	-0,124853	-0,037285
-0,131614	-0,126689	-0,041315
-0,141680	-0,092733	-0,026350
-0,112392	-0,097173	-0,067052
-0,099484	-0,064335	-0,042143
-0,066184	-0,008365	-0,094053
-0,017510	0,036399	-0,038854
0,008013	0,036785	-0,032987
0,030361	0,022726	-0,044590
0,013754	-0,009602	0,014132
0,008122	0,011471	0,018007
0,010331	0,103989	-0,007627
0,047535	0,101392	0,007314
0,104105	0,064829	0,007768
0,120637	0,099751	0,040687
0,083094	0,126725	0,017229
0,096163	0,142567	0,006117
0,121950	0,151395	0,026916
0,147352	0,110581	0,032067
0,143736	0,086549	0,014167
0,132238	0,106592	-0,005903
0,095255	0,091023	-0,017173
0,067574	0,080472	-0,023321
0,085663	0,027988	-0,018657
0,055127	0,007071	-0,027377
0,030698	-0,002962	-0,033388
-0,048232	0,006249	0,023094
-0,074975	-0,016070	0,048163
-0,059980	-0,039675	0,053850
-0,040318	-0,055678	0,035414
-0,033219	-0,052209	0,007262
-0,019873	-0,029316	0,009643
0,009968	-0,037821	0,025915
0,004142	-0,032173	0,006364
0,029168	-0,066913	-0,015978
0,037702	-0,073647	-0,001296
-0,008144	-0,050288	-0,001989
-0,112826	-0,044064	-0,000639
-0,116116	-0,012265	0,006203
-0,045004	-0,031846	0,020282
-0,008233	-0,043665	0,030593
-0,049677	-0,059835	-0,023414
-0,072310	-0,027763	-0,000530
-0,052099	0,004608	0,022549
0,003329	-0,019299	0,031455
0,048635	-0,016391	0,023248
0,029325	0,016574	-0,009172
-0,010048	0,013259	0,019469
-0,011872	0,037414	-0,008363
0,021142	0,034729	-0,017225
0,012129	0,044055	-0,019529
0,028856	0,032375	-0,003172
0,029786	0,025900	-0,031261
0,018092	0,010185	0,011381
-0,002775	0,012933	-0,007179
0,023647	0,054402	-0,004779
0,036154	0,035868	0,016282
0,007854	0,045930	-0,000378
-0,001383	0,014710	0,022684
0,029545	0,003150	-0,009624
0,050443	-0,013764	-0,017282
0,045152	0,035924	-0,004243
0,062928	0,033525	0,000427
0,067579	0,032569	-0,010193
0,098118	0,035625	-0,006238
0,095731	0,017965	-0,020311
0,084251	-0,001900	0,021105
0,051116	0,013800	0,032204
0,008337	0,030193	-0,015423
-0,011531	-0,012235	-0,014243
-0,017843	-0,037571	0,009675
-0,039165	-0,044413	0,009645
-0,037081	-0,008723	-0,020056
-0,036367	-0,052938	-0,004545
-0,041544	-0,019377	-0,033323
-0,024617	-0,015501	0,001112
-0,007243	-0,021019	-0,004860
-0,038363	-0,053205	0,011432
-0,068031	-0,019578	-0,029160
-0,075495	-0,037683	-0,033863
-0,122652	-0,028231	-0,002188
-0,119191	-0,027382	0,024104
-0,110672	-0,020941	0,020247
-0,099073	-0,018670	0,022900
-0,065855	-0,040790	-0,005619
-0,031615	-0,008694	-0,036099
0,011110	0,028481	-0,013559
0,050062	0,016083	0,010221
0,107091	0,007117	-0,028212
0,106742	0,008562	-0,007250
0,090179	0,011635	0,021971
0,044372	0,025592	0,020446
0,046984	-0,004429	0,004870
0,000246	-0,011197	-0,016221
-0,020872	0,013063	-0,044581
-0,035851	-0,014452	-0,009798
-0,024860	-0,017299	-0,029872
-0,017972	-0,007137	-0,028683
-0,011496	0,029727	-0,018161
0,008991	-0,008787	-0,013564
0,058914	-0,022349	0,010218
0,060535	-0,000643	0,008174
0,035977	0,030138	0,029525
-0,009524	-0,001756	0,004467
-0,004751	-0,002357	0,025595
0,020150	0,007684	0,038677
0,037189	-0,015874	-0,010245
