1,479270	-2,302682	-9,818711
1,460120	-2,589919	-9,962330
1,431397	-2,570770	-9,943181
1,412248	-2,838857	-9,962330
1,421822	-3,059072	-9,962330
1,421822	-2,838857	-9,962330
1,364375	-2,618642	-9,943181
1,335651	-2,762261	-9,694242
1,249480	-2,848432	-9,675094
1,220756	-3,049498	-9,809137
1,172884	-3,183541	-9,847435
1,077138	-3,365458	-9,703817
1,057989	-3,011199	-9,579348
1,086713	-3,135669	-9,655944
0,981392	-3,480353	-9,655944
0,866498	-3,317585	-9,588923
0,895221	-3,652695	-9,550624
0,770752	-3,729291	-9,598496
0,694156	-3,767590	-9,847435
0,665432	-3,920783	-9,837861
0,540963	-4,006954	-9,828286
0,473941	-4,160147	-9,742115
0,359046	-4,198445	-9,665519
0,225002	-4,351638	-9,876159
0,129257	-4,543129	-9,981480
-0,043086	-4,591002	-9,703817
-0,177129	-4,744195	-9,646370
-0,301599	-4,906962	-9,502751
-0,339897	-4,926111	-9,349558
-0,464366	-5,175050	-9,541050
-0,646283	-5,242072	-9,464453
-0,799476	-5,251647	-9,205940
-0,990967	-5,376116	-9,138918
-1,125011	-5,644203	-9,014449
-1,230331	-5,778247	-8,822957
-1,469695	-5,797396	-8,698488
-1,661186	-6,008037	-8,755936
-1,699484	-6,189953	-8,468699
-1,890976	-5,625054	-7,903800
-2,226085	-5,854844	-7,922949
-2,388853	-6,391019	-7,817628
-2,542046	-6,314423	-7,520817
-2,829283	-6,525063	-7,396348
-2,905879	-6,687830	-7,358050
-2,905879	-6,180379	-6,697405
-3,221840	-5,462287	-5,864419
-3,633546	-5,548458	-5,692076
-3,825037	-5,969738	-5,921865
-4,093124	-6,180379	-6,161230
-4,792068	-6,592085	-6,735703
-6,955918	-8,468699	-8,229335
-1,929274	-6,821874	-3,480353
-2,838857	-3,461204	-3,422905
-5,979313	-6,371870	-4,112274
-5,423988	-6,400594	-4,581427
-4,811217	-6,534637	-4,466532
-5,701651	-6,821874	-4,361212
-5,835695	-6,458041	-3,978230
-5,625054	-6,544212	-3,576098
-5,835695	-6,237826	-3,566524
-6,161230	-6,170804	-3,509076
-6,247401	-6,429317	-3,221840
-6,295273	-6,295273	-3,011199
-6,429317	-6,209103	-2,800559
-6,649532	-6,218677	-2,733537
